"","sample.id","variable","value"
"5495074","MKII-3.30-1-5",300.518,7.131
"5495856","MKII-3.30-1-5",300.518,7.131
"5496638","MKII-3.30-1-5",300.518,7.131
"5497420","MKII-3.30-1-5",300.518,7.131
"5498202","MKII-3.30-1-5",300.518,7.131
"5498984","MKII-3.30-1-5",300.518,7.131
"5499766","MKII-3.30-1-5",300.518,7.131
"5500548","MKII-3.30-1-5",300.518,7.131
"5501330","MKII-3.30-1-5",300.518,7.131
"5502112","MKII-3.30-1-5",300.518,7.131
"5502894","MKII-3.30-1-5",300.518,7.131
"5503676","MKII-3.30-1-5",300.518,7.131
"5504458","MKII-3.30-1-5",300.518,7.131
"5505240","MKII-3.30-1-5",300.518,7.131
"5506022","MKII-3.30-1-5",300.518,7.131
"5506804","MKII-3.30-1-5",300.518,7.131
"5507586","MKII-3.30-1-5",300.518,7.131
"5508368","MKII-3.30-1-5",300.518,7.131
"5509150","MKII-3.30-1-5",300.518,7.131
"5509932","MKII-3.30-1-5",300.518,7.131
"5510714","MKII-3.30-1-5",300.518,7.131
"5511496","MKII-3.30-1-5",300.518,7.131
"5512278","MKII-3.30-1-5",300.518,7.131
"5513060","MKII-3.30-1-5",300.518,7.131
"5513842","MKII-3.30-1-5",300.518,7.131
"5514624","MKII-3.30-1-5",300.518,7.131
"5515406","MKII-3.30-1-5",300.518,7.131
"5516188","MKII-3.30-1-5",300.518,7.131
"5516970","MKII-3.30-1-5",300.518,7.131
"5517752","MKII-3.30-1-5",300.518,7.131
"5518534","MKII-3.30-1-5",300.518,7.131
"5519316","MKII-3.30-1-5",300.518,7.131
"5520098","MKII-3.30-1-5",300.518,7.131
"5520880","MKII-3.30-1-5",300.518,7.131
"5521662","MKII-3.30-1-5",300.518,7.131
"5522444","MKII-3.30-1-5",300.518,7.131
"5523226","MKII-3.30-1-5",300.518,7.131
"5524008","MKII-3.30-1-5",300.518,7.131
"5524790","MKII-3.30-1-5",300.518,7.131
"5525572","MKII-3.30-1-5",300.518,7.131
"5526354","MKII-3.30-1-5",300.518,7.131
"5527136","MKII-3.30-1-5",300.518,7.131
"5527918","MKII-3.30-1-5",344.206,7.642
"5528700","MKII-3.30-1-5",344.206,7.642
"5529482","MKII-3.30-1-5",344.206,7.642
"5530264","MKII-3.30-1-5",344.206,7.642
"5531046","MKII-3.30-1-5",344.206,7.642
"5531828","MKII-3.30-1-5",344.206,7.642
"5532610","MKII-3.30-1-5",344.206,7.642
"5533392","MKII-3.30-1-5",344.206,7.642
"5534174","MKII-3.30-1-5",344.206,7.642
"5534956","MKII-3.30-1-5",344.206,7.642
"5535738","MKII-3.30-1-5",344.206,7.642
"5536520","MKII-3.30-1-5",344.206,7.642
"5537302","MKII-3.30-1-5",344.206,7.642
"5538084","MKII-3.30-1-5",344.206,7.642
"5538866","MKII-3.30-1-5",344.206,7.642
"5539648","MKII-3.30-1-5",344.206,7.642
"5540430","MKII-3.30-1-5",344.206,7.642
"5541212","MKII-3.30-1-5",344.206,7.642
"5541994","MKII-3.30-1-5",344.206,7.642
"5542776","MKII-3.30-1-5",344.206,7.642
"5543558","MKII-3.30-1-5",344.206,7.642
"5544340","MKII-3.30-1-5",344.206,7.642
"5545122","MKII-3.30-1-5",344.206,7.642
"5545904","MKII-3.30-1-5",344.206,7.642
"5546686","MKII-3.30-1-5",344.206,7.642
"5547468","MKII-3.30-1-5",344.206,7.642
"5548250","MKII-3.30-1-5",344.206,7.642
"5549032","MKII-3.30-1-5",344.206,7.642
"5549814","MKII-3.30-1-5",344.206,7.642
"5550596","MKII-3.30-1-5",344.206,7.642
"5551378","MKII-3.30-1-5",344.206,7.642
"5552160","MKII-3.30-1-5",344.206,7.642
"5552942","MKII-3.30-1-5",344.206,7.642
"5553724","MKII-3.30-1-5",344.206,7.642
"5554506","MKII-3.30-1-5",344.206,7.642
"5555288","MKII-3.30-1-5",344.206,7.642
"5556070","MKII-3.30-1-5",344.206,7.642
"5556852","MKII-3.30-1-5",344.206,7.642
"5557634","MKII-3.30-1-5",344.206,7.642
"5558416","MKII-3.30-1-5",344.206,7.642
"5559198","MKII-3.30-1-5",344.206,7.642
"5559980","MKII-3.30-1-5",344.206,7.642
"5560762","MKII-3.30-1-5",344.206,7.642
"5561544","MKII-3.30-1-5",344.206,7.642
"5562326","MKII-3.30-1-5",344.206,7.642
"5563108","MKII-3.30-1-5",344.206,7.642
"5563890","MKII-3.30-1-5",344.206,7.642
"5564672","MKII-3.30-1-5",344.206,7.642
"5565454","MKII-3.30-1-5",344.206,7.642
"5566236","MKII-3.30-1-5",344.206,7.642
"5567018","MKII-3.30-1-5",344.206,7.642
"5567800","MKII-3.30-1-5",344.206,7.642
"5568582","MKII-3.30-1-5",344.206,7.642
"5569364","MKII-3.30-1-5",344.206,7.642
"5570146","MKII-3.30-1-5",344.206,7.642
"5570928","MKII-3.30-1-5",344.206,7.642
"5571710","MKII-3.30-1-5",344.206,7.642
"5572492","MKII-3.30-1-5",344.206,7.642
"5573274","MKII-3.30-1-5",344.206,7.642
"5574056","MKII-3.30-1-5",344.206,7.642
"5574838","MKII-3.30-1-5",344.206,7.642
"5575620","MKII-3.30-1-5",344.206,7.642
"5576402","MKII-3.30-1-5",344.206,7.642
"5577184","MKII-3.30-1-5",344.206,7.642
"5577966","MKII-3.30-1-5",344.206,7.642
"5578748","MKII-3.30-1-5",344.206,7.642
"5579530","MKII-3.30-1-5",344.206,7.642
"5580312","MKII-3.30-1-5",344.206,7.642
"5581094","MKII-3.30-1-5",344.206,7.642
"5581876","MKII-3.30-1-5",344.206,7.642
"5582658","MKII-3.30-1-5",344.206,7.642
"5583440","MKII-3.30-1-5",344.206,7.642
"5584222","MKII-3.30-1-5",344.206,7.642
"5585004","MKII-3.30-1-5",344.206,7.642
"5585786","MKII-3.30-1-5",344.206,7.642
"5586568","MKII-3.30-1-5",344.206,7.642
"5587350","MKII-3.30-1-5",344.206,7.642
"5588132","MKII-3.30-1-5",344.206,7.642
"5588914","MKII-3.30-1-5",344.206,7.642
"5589696","MKII-3.30-1-5",344.206,7.642
"5590478","MKII-3.30-1-5",344.206,7.642
"5591260","MKII-3.30-1-5",344.206,7.642
"5592042","MKII-3.30-1-5",344.206,7.642
"5592824","MKII-3.30-1-5",344.206,7.642
"5593606","MKII-3.30-1-5",344.206,7.642
"5594388","MKII-3.30-1-5",344.206,7.642
"5595170","MKII-3.30-1-5",344.206,7.642
"5595952","MKII-3.30-1-5",344.206,7.642
"5596734","MKII-3.30-1-5",344.206,7.642
"5597516","MKII-3.30-1-5",344.206,7.642
"5598298","MKII-3.30-1-5",344.206,7.642
"5599080","MKII-3.30-1-5",344.206,7.642
"5599862","MKII-3.30-1-5",344.206,7.642
"5600644","MKII-3.30-1-5",394.244,7.993
"5601426","MKII-3.30-1-5",394.244,7.993
"5602208","MKII-3.30-1-5",394.244,7.993
"5602990","MKII-3.30-1-5",394.244,7.993
"5603772","MKII-3.30-1-5",394.244,7.993
"5604554","MKII-3.30-1-5",394.244,7.993
"5605336","MKII-3.30-1-5",394.244,7.993
"5606118","MKII-3.30-1-5",394.244,7.993
"5606900","MKII-3.30-1-5",394.244,7.993
"5607682","MKII-3.30-1-5",394.244,7.993
"5608464","MKII-3.30-1-5",394.244,7.993
"5609246","MKII-3.30-1-5",394.244,7.993
"5610028","MKII-3.30-1-5",394.244,7.993
"5610810","MKII-3.30-1-5",394.244,7.993
"5611592","MKII-3.30-1-5",394.244,7.993
"5612374","MKII-3.30-1-5",394.244,7.993
"5613156","MKII-3.30-1-5",394.244,7.993
"5613938","MKII-3.30-1-5",394.244,7.993
"5614720","MKII-3.30-1-5",394.244,7.993
"5615502","MKII-3.30-1-5",394.244,7.993
"5616284","MKII-3.30-1-5",394.244,7.993
"5617066","MKII-3.30-1-5",394.244,7.993
"5617848","MKII-3.30-1-5",394.244,7.993
"5618630","MKII-3.30-1-5",394.244,7.993
"5619412","MKII-3.30-1-5",394.244,7.993
"5620194","MKII-3.30-1-5",394.244,7.993
"5620976","MKII-3.30-1-5",394.244,7.993
"5621758","MKII-3.30-1-5",394.244,7.993
"5622540","MKII-3.30-1-5",394.244,7.993
"5623322","MKII-3.30-1-5",394.244,7.993
"5624104","MKII-3.30-1-5",394.244,7.993
"5624886","MKII-3.30-1-5",394.244,7.993
"5625668","MKII-3.30-1-5",394.244,7.993
"5626450","MKII-3.30-1-5",394.244,7.993
"5627232","MKII-3.30-1-5",394.244,7.993
"5628014","MKII-3.30-1-5",394.244,7.993
"5628796","MKII-3.30-1-5",394.244,7.993
"5629578","MKII-3.30-1-5",394.244,7.993
"5630360","MKII-3.30-1-5",394.244,7.993
"5631142","MKII-3.30-1-5",394.244,7.993
"5631924","MKII-3.30-1-5",394.244,7.993
"5632706","MKII-3.30-1-5",394.244,7.993
"5633488","MKII-3.30-1-5",394.244,7.993
"5634270","MKII-3.30-1-5",394.244,7.993
"5635052","MKII-3.30-1-5",394.244,7.993
"5635834","MKII-3.30-1-5",394.244,7.993
"5636616","MKII-3.30-1-5",394.244,7.993
"5637398","MKII-3.30-1-5",394.244,7.993
"5638180","MKII-3.30-1-5",394.244,7.993
"5638962","MKII-3.30-1-5",394.244,7.993
"5639744","MKII-3.30-1-5",394.244,7.993
"5640526","MKII-3.30-1-5",394.244,7.993
"5641308","MKII-3.30-1-5",394.244,7.993
"5642090","MKII-3.30-1-5",394.244,7.993
"5642872","MKII-3.30-1-5",394.244,7.993
"5643654","MKII-3.30-1-5",394.244,7.993
"5644436","MKII-3.30-1-5",394.244,7.993
"5645218","MKII-3.30-1-5",394.244,7.993
"5646000","MKII-3.30-1-5",394.244,7.993
"5646782","MKII-3.30-1-5",394.244,7.993
"5647564","MKII-3.30-1-5",394.244,7.993
"5648346","MKII-3.30-1-5",394.244,7.993
"5649128","MKII-3.30-1-5",394.244,7.993
"5649910","MKII-3.30-1-5",394.244,7.993
"5650692","MKII-3.30-1-5",394.244,7.993
"5651474","MKII-3.30-1-5",394.244,7.993
"5652256","MKII-3.30-1-5",394.244,7.993
"5653038","MKII-3.30-1-5",394.244,7.993
"5653820","MKII-3.30-1-5",394.244,7.993
"5654602","MKII-3.30-1-5",394.244,7.993
"5655384","MKII-3.30-1-5",394.244,7.993
"5656166","MKII-3.30-1-5",394.244,7.993
"5656948","MKII-3.30-1-5",394.244,7.993
"5657730","MKII-3.30-1-5",394.244,7.993
"5658512","MKII-3.30-1-5",394.244,7.993
"5659294","MKII-3.30-1-5",394.244,7.993
"5660076","MKII-3.30-1-5",394.244,7.993
"5660858","MKII-3.30-1-5",394.244,7.993
"5661640","MKII-3.30-1-5",394.244,7.993
"5662422","MKII-3.30-1-5",394.244,7.993
"5663204","MKII-3.30-1-5",394.244,7.993
"5663986","MKII-3.30-1-5",394.244,7.993
"5664768","MKII-3.30-1-5",394.244,7.993
"5665550","MKII-3.30-1-5",394.244,7.993
"5666332","MKII-3.30-1-5",394.244,7.993
"5667114","MKII-3.30-1-5",394.244,7.993
"5667896","MKII-3.30-1-5",394.244,7.993
"5668678","MKII-3.30-1-5",394.244,7.993
"5669460","MKII-3.30-1-5",394.244,7.993
"5670242","MKII-3.30-1-5",394.244,7.993
"5671024","MKII-3.30-1-5",394.244,7.993
"5671806","MKII-3.30-1-5",394.244,7.993
"5672588","MKII-3.30-1-5",394.244,7.993
"5673370","MKII-3.30-1-5",451.556,8.014
"5674152","MKII-3.30-1-5",451.556,8.014
"5674934","MKII-3.30-1-5",451.556,8.014
"5675716","MKII-3.30-1-5",451.556,8.014
"5676498","MKII-3.30-1-5",451.556,8.014
"5677280","MKII-3.30-1-5",451.556,8.014
"5678062","MKII-3.30-1-5",451.556,8.014
"5678844","MKII-3.30-1-5",451.556,8.014
"5679626","MKII-3.30-1-5",451.556,8.014
"5680408","MKII-3.30-1-5",451.556,8.014
"5681190","MKII-3.30-1-5",451.556,8.014
"5681972","MKII-3.30-1-5",451.556,8.014
"5682754","MKII-3.30-1-5",451.556,8.014
"5683536","MKII-3.30-1-5",451.556,8.014
"5684318","MKII-3.30-1-5",451.556,8.014
"5685100","MKII-3.30-1-5",451.556,8.014
"5685882","MKII-3.30-1-5",451.556,8.014
"5686664","MKII-3.30-1-5",451.556,8.014
"5687446","MKII-3.30-1-5",451.556,8.014
"5688228","MKII-3.30-1-5",451.556,8.014
"5689010","MKII-3.30-1-5",451.556,8.014
"5689792","MKII-3.30-1-5",451.556,8.014
"5690574","MKII-3.30-1-5",451.556,8.014
"5691356","MKII-3.30-1-5",451.556,8.014
"5692138","MKII-3.30-1-5",451.556,8.014
"5692920","MKII-3.30-1-5",451.556,8.014
"5693702","MKII-3.30-1-5",451.556,8.014
"5694484","MKII-3.30-1-5",451.556,8.014
"5695266","MKII-3.30-1-5",451.556,8.014
"5696048","MKII-3.30-1-5",451.556,8.014
"5696830","MKII-3.30-1-5",451.556,8.014
"5697612","MKII-3.30-1-5",451.556,8.014
"5698394","MKII-3.30-1-5",451.556,8.014
"5699176","MKII-3.30-1-5",451.556,8.014
"5699958","MKII-3.30-1-5",451.556,8.014
"5700740","MKII-3.30-1-5",451.556,8.014
"5701522","MKII-3.30-1-5",451.556,8.014
"5702304","MKII-3.30-1-5",451.556,8.014
"5703086","MKII-3.30-1-5",451.556,8.014
"5703868","MKII-3.30-1-5",451.556,8.014
"5704650","MKII-3.30-1-5",451.556,8.014
"5705432","MKII-3.30-1-5",451.556,8.014
"5706214","MKII-3.30-1-5",451.556,8.014
"5706996","MKII-3.30-1-5",451.556,8.014
"5707778","MKII-3.30-1-5",451.556,8.014
"5708560","MKII-3.30-1-5",451.556,8.014
"5709342","MKII-3.30-1-5",451.556,8.014
"5710124","MKII-3.30-1-5",451.556,8.014
"5710906","MKII-3.30-1-5",451.556,8.014
"5711688","MKII-3.30-1-5",451.556,8.014
"5712470","MKII-3.30-1-5",451.556,8.014
"5713252","MKII-3.30-1-5",451.556,8.014
"5714034","MKII-3.30-1-5",451.556,8.014
"5714816","MKII-3.30-1-5",451.556,8.014
"5715598","MKII-3.30-1-5",451.556,8.014
"5716380","MKII-3.30-1-5",451.556,8.014
"5717162","MKII-3.30-1-5",451.556,8.014
"5717944","MKII-3.30-1-5",451.556,8.014
"5718726","MKII-3.30-1-5",451.556,8.014
"5719508","MKII-3.30-1-5",451.556,8.014
"5720290","MKII-3.30-1-5",451.556,8.014
"5721072","MKII-3.30-1-5",451.556,8.014
"5721854","MKII-3.30-1-5",451.556,8.014
"5722636","MKII-3.30-1-5",451.556,8.014
"5723418","MKII-3.30-1-5",451.556,8.014
"5724200","MKII-3.30-1-5",451.556,8.014
"5724982","MKII-3.30-1-5",451.556,8.014
"5725764","MKII-3.30-1-5",451.556,8.014
"5726546","MKII-3.30-1-5",451.556,8.014
"5727328","MKII-3.30-1-5",451.556,8.014
"5728110","MKII-3.30-1-5",451.556,8.014
"5728892","MKII-3.30-1-5",451.556,8.014
"5729674","MKII-3.30-1-5",451.556,8.014
"5730456","MKII-3.30-1-5",451.556,8.014
"5731238","MKII-3.30-1-5",451.556,8.014
"5732020","MKII-3.30-1-5",451.556,8.014
"5732802","MKII-3.30-1-5",451.556,8.014
"5733584","MKII-3.30-1-5",451.556,8.014
"5734366","MKII-3.30-1-5",451.556,8.014
"5735148","MKII-3.30-1-5",451.556,8.014
"5735930","MKII-3.30-1-5",451.556,8.014
"5736712","MKII-3.30-1-5",451.556,8.014
"5737494","MKII-3.30-1-5",451.556,8.014
"5738276","MKII-3.30-1-5",451.556,8.014
"5739058","MKII-3.30-1-5",451.556,8.014
"5739840","MKII-3.30-1-5",451.556,8.014
"5740622","MKII-3.30-1-5",451.556,8.014
"5741404","MKII-3.30-1-5",451.556,8.014
"5742186","MKII-3.30-1-5",451.556,8.014
"5742968","MKII-3.30-1-5",451.556,8.014
"5743750","MKII-3.30-1-5",451.556,8.014
"5744532","MKII-3.30-1-5",451.556,8.014
"5745314","MKII-3.30-1-5",451.556,8.014
"5746096","MKII-3.30-1-5",517.2,7.547
"5746878","MKII-3.30-1-5",517.2,7.547
"5747660","MKII-3.30-1-5",517.2,7.547
"5748442","MKII-3.30-1-5",517.2,7.547
"5749224","MKII-3.30-1-5",517.2,7.547
"5750006","MKII-3.30-1-5",517.2,7.547
"5750788","MKII-3.30-1-5",517.2,7.547
"5751570","MKII-3.30-1-5",517.2,7.547
"5752352","MKII-3.30-1-5",517.2,7.547
"5753134","MKII-3.30-1-5",517.2,7.547
"5753916","MKII-3.30-1-5",517.2,7.547
"5754698","MKII-3.30-1-5",517.2,7.547
"5755480","MKII-3.30-1-5",517.2,7.547
"5756262","MKII-3.30-1-5",517.2,7.547
"5757044","MKII-3.30-1-5",517.2,7.547
"5757826","MKII-3.30-1-5",517.2,7.547
"5758608","MKII-3.30-1-5",517.2,7.547
"5759390","MKII-3.30-1-5",517.2,7.547
"5760172","MKII-3.30-1-5",517.2,7.547
"5760954","MKII-3.30-1-5",517.2,7.547
"5761736","MKII-3.30-1-5",517.2,7.547
"5762518","MKII-3.30-1-5",517.2,7.547
"5763300","MKII-3.30-1-5",517.2,7.547
"5764082","MKII-3.30-1-5",517.2,7.547
"5764864","MKII-3.30-1-5",517.2,7.547
"5765646","MKII-3.30-1-5",517.2,7.547
"5766428","MKII-3.30-1-5",517.2,7.547
"5767210","MKII-3.30-1-5",517.2,7.547
"5767992","MKII-3.30-1-5",517.2,7.547
"5768774","MKII-3.30-1-5",517.2,7.547
"5769556","MKII-3.30-1-5",517.2,7.547
"5770338","MKII-3.30-1-5",517.2,7.547
"5771120","MKII-3.30-1-5",517.2,7.547
"5771902","MKII-3.30-1-5",517.2,7.547
"5772684","MKII-3.30-1-5",517.2,7.547
"5773466","MKII-3.30-1-5",517.2,7.547
"5774248","MKII-3.30-1-5",517.2,7.547
"5775030","MKII-3.30-1-5",517.2,7.547
"5775812","MKII-3.30-1-5",517.2,7.547
"5776594","MKII-3.30-1-5",517.2,7.547
"5777376","MKII-3.30-1-5",517.2,7.547
"5778158","MKII-3.30-1-5",517.2,7.547
"5778940","MKII-3.30-1-5",517.2,7.547
"5779722","MKII-3.30-1-5",517.2,7.547
"5780504","MKII-3.30-1-5",517.2,7.547
"5781286","MKII-3.30-1-5",517.2,7.547
"5782068","MKII-3.30-1-5",517.2,7.547
"5782850","MKII-3.30-1-5",517.2,7.547
"5783632","MKII-3.30-1-5",517.2,7.547
"5784414","MKII-3.30-1-5",517.2,7.547
"5785196","MKII-3.30-1-5",517.2,7.547
"5785978","MKII-3.30-1-5",517.2,7.547
"5786760","MKII-3.30-1-5",517.2,7.547
"5787542","MKII-3.30-1-5",517.2,7.547
"5788324","MKII-3.30-1-5",517.2,7.547
"5789106","MKII-3.30-1-5",517.2,7.547
"5789888","MKII-3.30-1-5",517.2,7.547
"5790670","MKII-3.30-1-5",517.2,7.547
"5791452","MKII-3.30-1-5",517.2,7.547
"5792234","MKII-3.30-1-5",517.2,7.547
"5793016","MKII-3.30-1-5",517.2,7.547
"5793798","MKII-3.30-1-5",517.2,7.547
"5794580","MKII-3.30-1-5",517.2,7.547
"5795362","MKII-3.30-1-5",517.2,7.547
"5796144","MKII-3.30-1-5",517.2,7.547
"5796926","MKII-3.30-1-5",517.2,7.547
"5797708","MKII-3.30-1-5",517.2,7.547
"5798490","MKII-3.30-1-5",517.2,7.547
"5799272","MKII-3.30-1-5",517.2,7.547
"5800054","MKII-3.30-1-5",517.2,7.547
"5800836","MKII-3.30-1-5",517.2,7.547
"5801618","MKII-3.30-1-5",517.2,7.547
"5802400","MKII-3.30-1-5",517.2,7.547
"5803182","MKII-3.30-1-5",517.2,7.547
"5803964","MKII-3.30-1-5",517.2,7.547
"5804746","MKII-3.30-1-5",517.2,7.547
"5805528","MKII-3.30-1-5",517.2,7.547
"5806310","MKII-3.30-1-5",517.2,7.547
"5807092","MKII-3.30-1-5",517.2,7.547
"5807874","MKII-3.30-1-5",517.2,7.547
"5808656","MKII-3.30-1-5",517.2,7.547
"5809438","MKII-3.30-1-5",517.2,7.547
"5810220","MKII-3.30-1-5",517.2,7.547
"5811002","MKII-3.30-1-5",517.2,7.547
"5811784","MKII-3.30-1-5",517.2,7.547
"5812566","MKII-3.30-1-5",517.2,7.547
"5813348","MKII-3.30-1-5",517.2,7.547
"5814130","MKII-3.30-1-5",517.2,7.547
"5814912","MKII-3.30-1-5",517.2,7.547
"5815694","MKII-3.30-1-5",517.2,7.547
"5816476","MKII-3.30-1-5",517.2,7.547
"5817258","MKII-3.30-1-5",517.2,7.547
"5818040","MKII-3.30-1-5",517.2,7.547
"5818822","MKII-3.30-1-5",592.387,6.849
"5819604","MKII-3.30-1-5",592.387,6.849
"5820386","MKII-3.30-1-5",592.387,6.849
"5821168","MKII-3.30-1-5",592.387,6.849
"5821950","MKII-3.30-1-5",592.387,6.849
"5822732","MKII-3.30-1-5",592.387,6.849
"5823514","MKII-3.30-1-5",592.387,6.849
"5824296","MKII-3.30-1-5",592.387,6.849
"5825078","MKII-3.30-1-5",592.387,6.849
"5825860","MKII-3.30-1-5",592.387,6.849
"5826642","MKII-3.30-1-5",592.387,6.849
"5827424","MKII-3.30-1-5",592.387,6.849
"5828206","MKII-3.30-1-5",592.387,6.849
"5828988","MKII-3.30-1-5",592.387,6.849
"5829770","MKII-3.30-1-5",592.387,6.849
"5830552","MKII-3.30-1-5",592.387,6.849
"5831334","MKII-3.30-1-5",592.387,6.849
"5832116","MKII-3.30-1-5",592.387,6.849
"5832898","MKII-3.30-1-5",592.387,6.849
"5833680","MKII-3.30-1-5",592.387,6.849
"5834462","MKII-3.30-1-5",592.387,6.849
"5835244","MKII-3.30-1-5",592.387,6.849
"5836026","MKII-3.30-1-5",592.387,6.849
"5836808","MKII-3.30-1-5",592.387,6.849
"5837590","MKII-3.30-1-5",592.387,6.849
"5838372","MKII-3.30-1-5",592.387,6.849
"5839154","MKII-3.30-1-5",592.387,6.849
"5839936","MKII-3.30-1-5",592.387,6.849
"5840718","MKII-3.30-1-5",592.387,6.849
"5841500","MKII-3.30-1-5",592.387,6.849
"5842282","MKII-3.30-1-5",592.387,6.849
"5843064","MKII-3.30-1-5",592.387,6.849
"5843846","MKII-3.30-1-5",592.387,6.849
"5844628","MKII-3.30-1-5",592.387,6.849
"5845410","MKII-3.30-1-5",592.387,6.849
"5846192","MKII-3.30-1-5",592.387,6.849
"5846974","MKII-3.30-1-5",592.387,6.849
"5847756","MKII-3.30-1-5",592.387,6.849
"5848538","MKII-3.30-1-5",592.387,6.849
"5849320","MKII-3.30-1-5",592.387,6.849
"5850102","MKII-3.30-1-5",592.387,6.849
"5850884","MKII-3.30-1-5",592.387,6.849
"5851666","MKII-3.30-1-5",592.387,6.849
"5852448","MKII-3.30-1-5",592.387,6.849
"5853230","MKII-3.30-1-5",592.387,6.849
"5854012","MKII-3.30-1-5",592.387,6.849
"5854794","MKII-3.30-1-5",592.387,6.849
"5855576","MKII-3.30-1-5",592.387,6.849
"5856358","MKII-3.30-1-5",592.387,6.849
"5857140","MKII-3.30-1-5",592.387,6.849
"5857922","MKII-3.30-1-5",592.387,6.849
"5858704","MKII-3.30-1-5",592.387,6.849
"5859486","MKII-3.30-1-5",592.387,6.849
"5860268","MKII-3.30-1-5",592.387,6.849
"5861050","MKII-3.30-1-5",592.387,6.849
"5861832","MKII-3.30-1-5",592.387,6.849
"5862614","MKII-3.30-1-5",592.387,6.849
"5863396","MKII-3.30-1-5",592.387,6.849
"5864178","MKII-3.30-1-5",592.387,6.849
"5864960","MKII-3.30-1-5",592.387,6.849
"5865742","MKII-3.30-1-5",592.387,6.849
"5866524","MKII-3.30-1-5",592.387,6.849
"5867306","MKII-3.30-1-5",592.387,6.849
"5868088","MKII-3.30-1-5",592.387,6.849
"5868870","MKII-3.30-1-5",592.387,6.849
"5869652","MKII-3.30-1-5",592.387,6.849
"5870434","MKII-3.30-1-5",592.387,6.849
"5871216","MKII-3.30-1-5",592.387,6.849
"5871998","MKII-3.30-1-5",592.387,6.849
"5872780","MKII-3.30-1-5",592.387,6.849
"5873562","MKII-3.30-1-5",592.387,6.849
"5874344","MKII-3.30-1-5",592.387,6.849
"5875126","MKII-3.30-1-5",592.387,6.849
"5875908","MKII-3.30-1-5",592.387,6.849
"5876690","MKII-3.30-1-5",592.387,6.849
"5877472","MKII-3.30-1-5",592.387,6.849
"5878254","MKII-3.30-1-5",592.387,6.849
"5879036","MKII-3.30-1-5",592.387,6.849
"5879818","MKII-3.30-1-5",592.387,6.849
"5880600","MKII-3.30-1-5",592.387,6.849
"5881382","MKII-3.30-1-5",592.387,6.849
"5882164","MKII-3.30-1-5",592.387,6.849
"5882946","MKII-3.30-1-5",592.387,6.849
"5883728","MKII-3.30-1-5",592.387,6.849
"5884510","MKII-3.30-1-5",592.387,6.849
"5885292","MKII-3.30-1-5",592.387,6.849
"5886074","MKII-3.30-1-5",592.387,6.849
"5886856","MKII-3.30-1-5",592.387,6.849
"5887638","MKII-3.30-1-5",592.387,6.849
"5888420","MKII-3.30-1-5",592.387,6.849
"5889202","MKII-3.30-1-5",592.387,6.849
"5889984","MKII-3.30-1-5",592.387,6.849
"5890766","MKII-3.30-1-5",592.387,6.849
"5891548","MKII-3.30-1-5",678.504,6.002
"5892330","MKII-3.30-1-5",678.504,6.002
"5893112","MKII-3.30-1-5",678.504,6.002
"5893894","MKII-3.30-1-5",678.504,6.002
"5894676","MKII-3.30-1-5",678.504,6.002
"5895458","MKII-3.30-1-5",678.504,6.002
"5896240","MKII-3.30-1-5",678.504,6.002
"5897022","MKII-3.30-1-5",678.504,6.002
"5897804","MKII-3.30-1-5",678.504,6.002
"5898586","MKII-3.30-1-5",678.504,6.002
"5899368","MKII-3.30-1-5",678.504,6.002
"5900150","MKII-3.30-1-5",678.504,6.002
"5900932","MKII-3.30-1-5",678.504,6.002
"5901714","MKII-3.30-1-5",678.504,6.002
"5902496","MKII-3.30-1-5",678.504,6.002
"5903278","MKII-3.30-1-5",678.504,6.002
"5904060","MKII-3.30-1-5",678.504,6.002
"5904842","MKII-3.30-1-5",678.504,6.002
"5905624","MKII-3.30-1-5",678.504,6.002
"5906406","MKII-3.30-1-5",678.504,6.002
"5907188","MKII-3.30-1-5",678.504,6.002
"5907970","MKII-3.30-1-5",678.504,6.002
"5908752","MKII-3.30-1-5",678.504,6.002
"5909534","MKII-3.30-1-5",678.504,6.002
"5910316","MKII-3.30-1-5",678.504,6.002
"5911098","MKII-3.30-1-5",678.504,6.002
"5911880","MKII-3.30-1-5",678.504,6.002
"5912662","MKII-3.30-1-5",678.504,6.002
"5913444","MKII-3.30-1-5",678.504,6.002
"5914226","MKII-3.30-1-5",678.504,6.002
"5915008","MKII-3.30-1-5",678.504,6.002
"5915790","MKII-3.30-1-5",678.504,6.002
"5916572","MKII-3.30-1-5",678.504,6.002
"5917354","MKII-3.30-1-5",678.504,6.002
"5918136","MKII-3.30-1-5",678.504,6.002
"5918918","MKII-3.30-1-5",678.504,6.002
"5919700","MKII-3.30-1-5",678.504,6.002
"5920482","MKII-3.30-1-5",678.504,6.002
"5921264","MKII-3.30-1-5",678.504,6.002
"5922046","MKII-3.30-1-5",678.504,6.002
"5922828","MKII-3.30-1-5",678.504,6.002
"5923610","MKII-3.30-1-5",678.504,6.002
"5924392","MKII-3.30-1-5",678.504,6.002
"5925174","MKII-3.30-1-5",678.504,6.002
"5925956","MKII-3.30-1-5",678.504,6.002
"5926738","MKII-3.30-1-5",678.504,6.002
"5927520","MKII-3.30-1-5",678.504,6.002
"5928302","MKII-3.30-1-5",678.504,6.002
"5929084","MKII-3.30-1-5",678.504,6.002
"5929866","MKII-3.30-1-5",678.504,6.002
"5930648","MKII-3.30-1-5",678.504,6.002
"5931430","MKII-3.30-1-5",678.504,6.002
